config,question_num,total_cost_usd,total_time_sec,accuracy
archon-config-92.json,33,0.00055,43.9352,WRONG
archon-config-92.json,34,0.0008,53.7872,CORRECT
archon-config-92.json,35,0.00095,73.8421,WRONG
archon-config-92.json,36,0.00022,24.2019,WRONG
archon-config-92.json,37,0.00088,73.1347,WRONG
archon-config-92.json,38,0.00071,48.0258,WRONG
archon-config-92.json,39,0.00052,36.8646,CORRECT
archon-config-92.json,40,0.00028,27.2865,CORRECT
archon-config-92.json,41,0.00056,43.7396,WRONG
archon-config-92.json,42,0.001,54.2276,CORRECT
archon-config-92.json,43,0.00062,38.9427,WRONG
archon-config-92.json,44,0.0004,26.573,CORRECT
archon-config-92.json,45,0.00074,57.8838,CORRECT
archon-config-92.json,46,0.00032,36.5696,CORRECT
archon-config-92.json,47,0.00066,47.4378,WRONG
archon-config-92.json,48,0.00085,62.2012,WRONG
archon-config-92.json,49,0.00044,28.0078,WRONG
archon-config-92.json,50,0.00028,30.5422,CORRECT
archon-config-92.json,51,0.0004,38.6463,CORRECT
archon-config-92.json,52,0.00089,70.6547,CORRECT
archon-config-92.json,53,0.00064,42.8299,WRONG
archon-config-92.json,54,0.00033,37.2484,WRONG
archon-config-92.json,55,0.00053,36.9827,WRONG
archon-config-92.json,56,0.00056,42.2611,WRONG
archon-config-92.json,57,0.001,59.8007,WRONG
archon-config-92.json,58,0.00014,21.4705,CORRECT
archon-config-92.json,59,0.00066,54.1316,CORRECT
archon-config-92.json,60,0.00105,60.1323,WRONG
archon-config-92.json,61,0.00066,47.2539,WRONG
archon-config-92.json,62,0.00071,42.3977,WRONG
archon-config-92.json,63,0.00124,65.5153,CORRECT
archon-config-92.json,64,0.00179,111.0044,WRONG
archon-config-92.json,65,0.0008,50.4277,CORRECT
archon-config-92.json,66,0.00027,29.3274,CORRECT
archon-config-92.json,67,0.00091,60.4584,CORRECT
archon-config-92.json,68,0.00048,38.2034,CORRECT
archon-config-92.json,69,0.00101,78.3066,CORRECT
archon-config-92.json,70,0.00057,51.8797,CORRECT
archon-config-92.json,71,0.00041,34.6313,WRONG
archon-config-92.json,72,0.00058,50.3094,WRONG
archon-config-92.json,73,0.00076,54.6615,CORRECT
archon-config-92.json,74,0.00066,45.8694,CORRECT
archon-config-92.json,75,0.00097,46.5054,CORRECT
archon-config-92.json,76,0.00048,39.1674,WRONG
archon-config-92.json,77,0.00092,48.605,WRONG
archon-config-92.json,78,0.00081,43.6437,CORRECT
archon-config-92.json,79,0.00069,46.355,WRONG
archon-config-92.json,80,0.00109,62.5534,WRONG
archon-config-92.json,81,0.00055,43.5952,CORRECT
archon-config-92.json,82,0.00118,54.6207,CORRECT
archon-config-92.json,83,0.00111,66.9603,WRONG
archon-config-92.json,84,0.00027,27.1862,WRONG
archon-config-92.json,85,0.00118,75.8115,WRONG
archon-config-92.json,86,0.00089,54.6066,WRONG
archon-config-92.json,87,0.00071,47.3557,WRONG
archon-config-92.json,88,0.00025,31.4379,CORRECT
archon-config-92.json,89,0.00068,59.1088,WRONG
archon-config-92.json,90,0.00075,55.5389,WRONG
archon-config-92.json,91,0.00059,54.1874,WRONG
archon-config-92.json,92,0.0007,65.6408,WRONG
archon-config-92.json,93,0.00052,33.8345,WRONG
archon-config-92.json,94,0.00065,45.5942,WRONG
archon-config-92.json,95,0.00055,50.8253,CORRECT
archon-config-92.json,96,0.0005,39.6681,WRONG
archon-config-92.json,97,0.00046,38.0203,CORRECT
archon-config-92.json,98,0.00054,43.5399,WRONG
archon-config-92.json,99,0.00063,41.1178,WRONG
